Gene,Drug,Interaction Score,Interaction Type
SCN8A,ESLICARBAZEPINE ACETATE,0.0790966644831599,blocker (INHIBITORY)
SCN8A,PROCAINE HYDROCHLORIDE,0.08700633093147588,blocker (INHIBITORY)
SCN8A,ORPHENADRINE HYDROCHLORIDE,0.04579280575340836,blocker (INHIBITORY)
SCN8A,PROPOXYCAINE HYDROCHLORIDE,0.08700633093147588,blocker (INHIBITORY)
SCN8A,ESLICARBAZEPINE,0.0790966644831599,blocker (INHIBITORY)
SCN8A,DISOPYRAMIDE PHOSPHATE,0.0790966644831599,blocker (INHIBITORY)
SCN8A,ETHOTOIN,0.08700633093147588,blocker (INHIBITORY)
SCN8A,PROPAFENONE HYDROCHLORIDE,0.06214737923676849,blocker (INHIBITORY)
SCN8A,ZANDATRIGINE,0.8700633093147588,inhibitor (INHIBITORY)
SCN8A,PHENACEMIDE,0.0790966644831599,blocker (INHIBITORY)
SCN8A,MEPHENYTOIN,0.07250527577622991,blocker (INHIBITORY)
SCN8A,INDECAINIDE HYDROCHLORIDE,0.08700633093147588,blocker (INHIBITORY)
SCN8A,RILUZOLE,0.0378288395354243,blocker (INHIBITORY)
SCN8A,PROCAINAMIDE HYDROCHLORIDE,0.08700633093147588,blocker (INHIBITORY)
SCN8A,ZONISAMIDE,0.03480253237259035,blocker (INHIBITORY)
SLC38A4,GLYCINE,2.175158273286897,Unknown
SLC38A4,ALANINE,5.220379855888553,Unknown
GPR27,ELOTUZUMAB,26.10189927944276,antibody (INHIBITORY)
GABRB1,METHARBITAL,0.03144807142101537,positive modulator (ACTIVATING)
GABRB1,ZOPICLONE,0.06289614284203075,positive modulator (ACTIVATING)
GABRB1,ADINAZOLAM,0.073995462167095,Unknown
GABRB1,THIOPENTAL SODIUM,0.0369977310835475,positive modulator (ACTIVATING)
GABRB1,HALAZEPAM,0.09434421426304614,positive modulator (ACTIVATING)
GABRB1,REMIMAZOLAM BESYLATE,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,CLORAZEPATE DIPOTASSIUM,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,BROMAZEPAM,0.05990108842098167,Unknown
GABRB1,TALBUTAL,0.03144807142101537,positive modulator (ACTIVATING)
GABRB1,CHLORDIAZEPOXIDE HYDROCHLORIDE,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,ABP-700,0.03931008927626922,agonist (ACTIVATING)
GABRB1,ZALEPLON,0.1572403571050769,positive modulator (ACTIVATING)
GABRB1,METHOXYFLURANE,0.02858915583728671,positive modulator (ACTIVATING)
GABRB1,OXAZEPAM,0.0725724725100355,positive modulator (ACTIVATING)
GABRB1,CLORAZEPATE,0.06289614284203075,Unknown
GABRB1,CLONAZEPAM,0.0754753714104369,positive modulator (ACTIVATING)
GABRB1,PROPOFOL,0.02028907833613895,positive modulator (ACTIVATING)
GABRB1,METHYPRYLON,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,CHLORDIAZEPOXIDE,0.0898516326314725,positive modulator (ACTIVATING)
GABRB1,ESTAZOLAM,0.08203844718525752,positive modulator (ACTIVATING)
GABRB1,TETRAZEPAM,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,NITRAZEPAM,0.05990108842098167,Unknown
GABRB1,FLUDIAZEPAM,0.073995462167095,Unknown
GABRB1,PRAZEPAM,0.08576746751186012,positive modulator (ACTIVATING)
GABRB1,SEVOFLURANE,0.01699895752487317,positive modulator (ACTIVATING)
GABRB1,LOREDIPLON,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,ISOFLURANE,0.02028907833613895,positive modulator (ACTIVATING)
GABRB1,BUTALBITAL,0.03144807142101537,positive modulator (ACTIVATING)
GABRB1,PENTOBARBITAL SODIUM,0.03144807142101537,positive modulator (ACTIVATING)
GABRB1,CLOBAZAM,0.08576746751186012,positive modulator (ACTIVATING)
GABRB1,GANAXOLONE,0.03494230157890597,positive modulator (ACTIVATING)
GABRB1,QUAZEPAM,0.09434421426304614,positive modulator (ACTIVATING)
GABRB1,DARIGABAT,0.03931008927626922,agonist (ACTIVATING)
GABRB1,TRIAZOLAM,0.05717831167457342,positive modulator (ACTIVATING)
GABRB1,EVT 201,0.03310323307475303,Unknown
GABRB1,CHLORMETHIAZOLE,0.03144807142101537,positive modulator (ACTIVATING)
GABRB1,FLUNITRAZEPAM,0.02858915583728671,positive modulator (ACTIVATING)
GABRB1,TOPIRAMATE,0.01429457791864335,positive modulator (ACTIVATING)
GABRB1,GLUTETHIMIDE,0.0369977310835475,positive modulator (ACTIVATING)
GABRB1,METHAQUALONE,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,ACAMPROSATE CALCIUM,0.0251584571368123,positive modulator (ACTIVATING)
GABRB1,PADSEVONIL,0.03310323307475303,agonist (ACTIVATING)
GABRB1,BUTABARBITAL SODIUM,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,ETOMIDATE,0.1109931932506425,positive modulator (ACTIVATING)
GABRB1,ZOLPIDEM TARTRATE,0.04838164834002366,positive modulator (ACTIVATING)
GABRB1,MEPROBAMATE,0.03494230157890597,agonist (ACTIVATING)
GABRB1,TEMAZEPAM,0.08576746751186012,positive modulator (ACTIVATING)
GABRB1,ADIPIPLON,0.03310323307475303,Unknown
GABRB1,RESEQUINIL,0.03931008927626922,inverse agonist (INHIBITORY)
GABRB1,TRICLOFOS SODIUM,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,PAGOCLONE,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,METHAQUALONE HYDROCHLORIDE,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,IMEPITOIN,0.03931008927626922,agonist (ACTIVATING)
GABRB1,DESFLURANE,0.02096538094734358,positive modulator (ACTIVATING)
GABRB1,FLUMAZENIL,0.02620672618417948,negative modulator (INHIBITORY)
GABRB1,GABOXADOL,0.05469229812350501,agonist (ACTIVATING)
GABRB1,ALPRAZOLAM,0.05549659662532125,positive modulator (ACTIVATING)
GABRB1,SECOBARBITAL SODIUM,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,CHEMBL:CHEMBL2170369,0.3144807142101538,Unknown
GABRB1,ESZOPICLONE,0.03494230157890597,positive modulator (ACTIVATING)
GABRB1,CIPEPOFOL,0.03931008927626922,agonist (ACTIVATING)
GABRB1,ENFLURANE,0.02028907833613895,positive modulator (ACTIVATING)
GABRB1,FLURAZEPAM HYDROCHLORIDE,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,ETAZOLATE,0.03931008927626922,Unknown
GABRB1,CENOBAMATE,0.02246290815786813,positive modulator (ACTIVATING)
GABRB1,[3H]AZIETOMIDATE,0.07862017855253844,Unknown
GABRB1,REMIMAZOLAM,0.03310323307475303,Unknown
GABRB1,PRIMIDONE,0.0179703265262945,positive modulator (ACTIVATING)
GABRB1,FLURAZEPAM,0.05990108842098167,Unknown
GABRB1,ETIFOXINE,0.03931008927626922,inhibitor (INHIBITORY)
GABRB1,ETHCHLORVYNOL,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,OCINAPLON,0.02858915583728671,Unknown
GABRB1,DIAZEPAM,0.06506497535382491,positive modulator (ACTIVATING)
GABRB1,HALOTHANE,0.01747115078945298,positive modulator (ACTIVATING)
GABRB1,CLOTIAZEPAM,0.09434421426304614,positive modulator (ACTIVATING)
GABRB1,ADIPIPLON,0.03931008927626922,agonist (ACTIVATING)
GABRB1,METHOHEXITAL SODIUM,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,ZURANOLONE,0.03931008927626922,positive modulator (ACTIVATING)
GABRB1,MIDAZOLAM HYDROCHLORIDE,0.05241345236835897,positive modulator (ACTIVATING)
GABRB1,CINOLAZEPAM,0.073995462167095,Unknown
GABRB1,THIAMYLAL SODIUM,0.0369977310835475,positive modulator (ACTIVATING)
GABRB1,BREXANOLONE,0.02995054421049083,positive modulator (ACTIVATING)
GABRB1,LORAZEPAM,0.0754753714104369,positive modulator (ACTIVATING)
ATP6V0C,ARACHIDONIC ACID,5.220379855888553,inhibitor (INHIBITORY)
EZH1,(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE,2.007838406110982,inhibitor (INHIBITORY)
EZH1,VALEMETOSTAT,8.700633093147589,Unknown
SCN1A,TETRACAINE,0.0741531229529624,blocker (INHIBITORY)
SCN1A,PHENACEMIDE,0.2224593688588872,blocker (INHIBITORY)
SCN1A,RILUZOLE,0.03546453706446028,blocker (INHIBITORY)
SCN1A,SAFINAMIDE,0.05437895683217243,Unknown
SCN1A,PHENYTOIN SODIUM,0.05826316803447045,blocker (INHIBITORY)
SCN1A,MEPIVACAINE HYDROCHLORIDE,0.05098027203016165,blocker (INHIBITORY)
SCN1A,CHLOROPROCAINE,0.0627449501909682,blocker (INHIBITORY)
SCN1A,ESLICARBAZEPINE ACETATE,0.0741531229529624,blocker (INHIBITORY)
SCN1A,FLUOROURACIL,0.01406352331866528,Unknown
SCN1A,LIDOCAINE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,ETHOSUXIMIDE,0.8156843524825864,Unknown
SCN1A,FOSPHENYTOIN,0.0627449501909682,blocker (INHIBITORY)
SCN1A,DISOPYRAMIDE PHOSPHATE,0.0741531229529624,blocker (INHIBITORY)
SCN1A,RUFINAMIDE,0.06797369604021554,blocker (INHIBITORY)
SCN1A,IRAMPANEL,0.05826316803447046,blocker (INHIBITORY)
SCN1A,TOPIRAMATE,0.05561484221472181,blocker (INHIBITORY)
SCN1A,QUINIDINE SULFATE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,ETIDOCAINE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,INDECAINIDE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,DYCLONINE HYDROCHLORIDE,0.05098027203016165,blocker (INHIBITORY)
SCN1A,QUINIDINE POLYGALACTURONATE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,ZONISAMIDE,0.09788212229791035,blocker (INHIBITORY)
SCN1A,LIDOCAINE,0.04798143249897567,blocker (INHIBITORY)
SCN1A,COCAINE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,NITRAZEPAM,0.0776842240459606,Unknown
SCN1A,RALFINAMIDE,0.04078421762412932,blocker (INHIBITORY)
SCN1A,HEXYLCAINE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,ORPHENADRINE CITRATE,0.0388421120229803,blocker (INHIBITORY)
SCN1A,PRILOCAINE,0.0741531229529624,blocker (INHIBITORY)
SCN1A,ENCAINIDE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,QUINIDINE GLUCONATE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,CLOBAZAM,0.185382807382406,Unknown
SCN1A,TOCAINIDE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,PRIMIDONE,0.02330526721378818,blocker (INHIBITORY)
SCN1A,ANTICONVULSANT AGENT,0.1087579136643448,Unknown
SCN1A,TETRODOTOXIN,0.08156843524825864,Unknown
SCN1A,MERETHOXYLLINE PROCAINE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,PROPAFENONE HYDROCHLORIDE,0.05826316803447046,blocker (INHIBITORY)
SCN1A,CENOBAMATE,0.02913158401723523,inhibitor (INHIBITORY)
SCN1A,LACOSAMIDE,0.0627449501909682,blocker (INHIBITORY)
SCN1A,DRONEDARONE HYDROCHLORIDE,0.05098027203016165,blocker (INHIBITORY)
SCN1A,OXCARBAZEPINE,0.04531579736014369,blocker (INHIBITORY)
SCN1A,CARBAMAZEPINE,0.01664661943842013,blocker (INHIBITORY)
SCN1A,NERISPIRDINE,0.01631368704965172,blocker (INHIBITORY)
SCN1A,PHENAZOPYRIDINE HYDROCHLORIDE,0.05098027203016165,blocker (INHIBITORY)
SCN1A,LEVETIRACETAM,0.5826316803447046,Unknown
SCN1A,EVENAMIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,PROPOXYCAINE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,ESLICARBAZEPINE,0.0741531229529624,blocker (INHIBITORY)
SCN1A,LAMOTRIGINE,0.2595359303353683,blocker (INHIBITORY)
SCN1A,PROPARACAINE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,PROCAINAMIDE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,ROPIVACAINE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,MORICIZINE HYDROCHLORIDE,0.06797369604021554,blocker (INHIBITORY)
SCN1A,ARTICAINE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,PROCAINE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,ORPHENADRINE HYDROCHLORIDE,0.04293075539382034,blocker (INHIBITORY)
SCN1A,ETHOTOIN,0.08156843524825864,blocker (INHIBITORY)
SCN1A,MEXILETINE HYDROCHLORIDE,0.08156843524825864,blocker (INHIBITORY)
SCN1A,MEPHENYTOIN,0.06797369604021554,blocker (INHIBITORY)
SCN1A,NKTR-171,0.08156843524825864,blocker (INHIBITORY)
SCN1A,DICHLOROBENZYL ALCOHOL,0.08156843524825864,blocker (INHIBITORY)
SCN1A,BENOXINATE HYDROCHLORIDE,0.0741531229529624,blocker (INHIBITORY)
SCN1A,PRILOCAINE HYDROCHLORIDE,0.0741531229529624,blocker (INHIBITORY)
CDKL5,GANAXOLONE,2.900211031049196,Unknown
ITGA1,SAN-300,26.10189927944276,Unknown
RPS6KA3,PHA-767491,0.02259904699518854,Unknown
RPS6KA3,CHEMBL:CHEMBL1997335,0.03551278813529628,Unknown
RPS6KA3,GO-6976,0.03468690934145218,Unknown
RPS6KA3,CHEMBL:CHEMBL578061,0.05966148406729774,Unknown
RPS6KA3,ENTRECTINIB,0.0261673175733762,Unknown
RPS6KA3,UREA,0.3314526892627652,Unknown
RPS6KA3,PF-562271,0.01381052871928188,Unknown
RPS6KA3,CHEMBL:CHEMBL240954,0.7457685508412218,Unknown
RPS6KA3,AT9283,0.1355942819711312,inhibitor (INHIBITORY)
RPS6KA3,GM-CSF,0.1864421377103054,Unknown
RPS6KA3,TAS0612,0.1491537101682443,inhibitor (INHIBITORY)
RPS6KA3,DOVITINIB,0.01476769407606379,Unknown
RPS6KA3,GW441756X,0.02294672464126836,Unknown
RPS6KA3,BI-D1870,0.2130767288117777,Unknown
RPS6KA3,SOTRASTAURIN,0.0244514278964335,Unknown
RPS6KA3,GW843682X,0.0382445410687806,Unknown
RPS6KA3,ILORASERTIB,0.01285807846277968,Unknown
RPS6KA3,SP-600125,0.01675884383912858,Unknown
RPS6KA3,RG-1530,0.01586741597534514,Unknown
RPS6KA3,CYC-116,0.01537667115136539,Unknown
RPS6KA3,LY-2090314,0.05736681160317091,Unknown
RPS6KA3,DIMETHYLADENINE,0.1657263446313826,Unknown
RPS6KA3,LAUROGUADINE,0.05326918220294442,Unknown
RPS6KA3,CHEMBL:CHEMBL365617,0.1864421377103054,Unknown
RPS6KA3,CHEMBL:CHEMBL379975,0.03389857049278281,Unknown
RPS6KA3,PALBOCICLIB,0.02924582552318517,Unknown
RPS6KA3,PD-0166285,0.02868340580158545,Unknown
RPS6KA3,JNJ-7706621,0.02711885639422625,Unknown
RPS6KA3,ALISERTIB,0.03107368961838424,Unknown
RPS6KA3,NVP-TAE684,0.014480942734781,Unknown
RPS6KA3,GSK-269962A,0.03389857049278281,Unknown
RPS6KA3,HESPERADIN,0.03728842754206109,inhibitor (INHIBITORY)
RPS6KA3,CHEMBL:CHEMBL529177,2.983074203364887,Unknown
RPS6KA3,CVT-6883,0.1355942819711312,Unknown
RPS6KA3,FASUDIL,0.05143231385111874,Unknown
MPL,ELTROMBOPAG,2.966124918118496,agonist (ACTIVATING)
MPL,RAFUTROMBOPAG,4.745799868989594,agonist (ACTIVATING)
MPL,LUSUTROMBOPAG,3.163866579326396,agonist (ACTIVATING)
MPL,AVATROMBOPAG,2.033914229566969,agonist (ACTIVATING)
MPL,ROMIPLOSTIM,2.966124918118496,agonist (ACTIVATING)
MPL,HETROMBOPAG,4.745799868989594,agonist (ACTIVATING)
MPL,HETROMBOPAG OLAMINE,4.745799868989594,agonist (ACTIVATING)
MPL,SB-559448,4.745799868989594,Unknown
MPL,AVATROMBOPAG MALEATE,4.745799868989594,agonist (ACTIVATING)
MPL,THROMBOPOIETIN,4.745799868989594,agonist (ACTIVATING)
MPL,TOTROMBOPAG,9.491599737979188,Unknown
GMPS,MIZORIBINE,13.05094963972138,inhibitor (INHIBITORY)
PTPRF,ERLOTINIB HYDROCHLORIDE,17.40126618629517,Unknown
PRNP,BREFELDIN A,7.457685508412219,Unknown
MYD88,ZANUBRUTINIB,4.350316546573794,Unknown
MYD88,FENTANYL CITRATE,1.160084412419678,Unknown
MYD88,IBRUTINIB,1.535405839967221,Unknown
PPP3R1,CYCLOSPORINE,1.20008732319277,Unknown
AKT3,EVEROLIMUS,0.04798143249897567,inhibitor (INHIBITORY)
AKT3,MK-2206,0.8156843524825864,inhibitor (INHIBITORY)
AKT3,UPROSERTIB,0.4894106114895518,inhibitor (INHIBITORY)
AKT3,MK-2201,0.5437895683217243,inhibitor (INHIBITORY)
AKT3,TRICIRIBINE,0.5437895683217243,inhibitor (INHIBITORY)
AKT3,TAS0612,0.1631368704965173,inhibitor (INHIBITORY)
AKT3,IPATASERTIB,0.5932249836236992,inhibitor (INHIBITORY)
AKT3,GSK690693,0.1019605440603233,Unknown
AKT3,FASUDIL,0.05625409327466112,Unknown
AKT3,GSK-690693,0.09596286499795134,inhibitor (INHIBITORY)
AKT3,PERIFOSINE,0.3262737409930346,Unknown
AKT3,CAPIVASERTIB,0.6525474819860692,inhibitor (INHIBITORY)
AKT3,AFURESERTIB HYDROCHLORIDE,0.5437895683217243,inhibitor (INHIBITORY)
AKT3,FEXAGRATINIB,0.2039210881206466,inhibitor (INHIBITORY)
AKT3,M-2698,0.3625263788811495,inhibitor (INHIBITORY)
AKT3,BAY1125976,0.3262737409930346,Unknown
AKT3,MIRANSERTIB,0.4078421762412932,inhibitor (INHIBITORY)
AKT3,GSK-269962A,0.0370765614764812,Unknown
AKT3,LY-2780301,0.3262737409930346,inhibitor (INHIBITORY)
AKT3,AKT INHIBITOR LY2780301,0.4078421762412932,Unknown
AKT3,OMIPALISIB,0.08156843524825864,inhibitor (INHIBITORY)
AKT3,ARCHEXIN,0.5437895683217243,Unknown
AKT3,VEMURAFENIB,0.0440910460801398,Unknown
AKT3,RUPITASERTIB,0.8156843524825864,Unknown
AKT3,TRICIRIBINE PHOSPHATE,1.087579136643448,inhibitor (INHIBITORY)
AKT3,XL-418,0.3262737409930346,inhibitor (INHIBITORY)
AKT3,AFURESERTIB,0.4661053442757637,inhibitor (INHIBITORY)
AKT3,XL418,1.223526528723879,Unknown
AKT3,SR-13668,0.5437895683217243,Unknown
AKT3,AKT INHIBITOR MK2206,0.3495790082068228,inhibitor (INHIBITORY)
AKT3,PIFUSERTIB,0.5437895683217243,negative modulator (INHIBITORY)
AKT3,PAN-AKT KINASE INHIBITOR GSK690693,1.631368704965172,Unknown
RPS24,CYCLOHEXIMIDE,0.10990273380818,inhibitor (INHIBITORY)
RPS24,ATALUREN,0.1273263379485013,modulator (None)
RPS24,DORLIMOMAB ARITOX,0.1305094963972138,inhibitor (INHIBITORY)
RPS24,MT-3724,0.1288982680466309,inhibitor (INHIBITORY)
RPS24,EXALUREN,0.1305094963972138,modulator (None)
GNRH1,"ESTROGENS, CONJUGATED (USP)",0.6105707433787781,Unknown
GNRH1,GNRH PHARMACCINE,2.747568345204501,Unknown
GNRH1,DIETHYLDITHIOCARBAMATE,0.7850195272012863,Unknown
GNRH1,VITAMIN E,0.3434460431505627,Unknown
GNRH1,CHEMBL:CHEMBL208519,2.747568345204501,Unknown
GNRH1,ANTIDEPRESSANT AGENT,0.1056757055847885,Unknown
GNRH1,DAPSONE,0.499557880946273,Unknown
GNRH1,RESERPINE,0.211351411169577,Unknown
GNRH1,LITHIUM,0.130836587866881,Unknown
GNRH1,LEUPROLIDE ACETATE,0.2747568345204502,Unknown
GNRH1,OXIDOPAMINE,0.2747568345204502,Unknown
GNRH1,AMINOGLUTETHIMIDE,0.6868920863011254,Unknown
GNRH1,CAPTOPRIL,0.4227028223391541,Unknown
GNRH1,RALOXIFENE HYDROCHLORIDE,0.10990273380818,Unknown
GNRH1,UBENIMEX,0.7850195272012863,Unknown
GNRH1,ZALCITABINE,0.9158561150681672,Unknown
GNRH1,TNF-ALPHA,0.2289640287670418,Unknown
GNRH1,BUTYRIC ACID,0.189487472083069,Unknown
GNRH1,GOSERELIN ACETATE,0.3052853716893891,Unknown
DNM1,HYDROXYCHLOROQUINE,1.450105515524598,inhibitor (INHIBITORY)
DNM1,AGATOLIMOD,26.10189927944276,agonist (ACTIVATING)
SLC22A17,DOXORUBICIN HYDROCHLORIDE,0.3527283686411184,Unknown
SLC22A17,DAUNORUBICIN LIPOSOMAL,0.5736681160317091,Unknown
PIK3CB,OMIPALISIB,0.06214737923676848,inhibitor (INHIBITORY)
PIK3CB,PWT-33587,0.04603509573093962,inhibitor (INHIBITORY)
PIK3CB,SAMOTOLISIB,0.05524211487712754,inhibitor (INHIBITORY)
PIK3CB,VOXTALISIB,0.05178948269730707,inhibitor (INHIBITORY)
PIK3CB,SAR260301,0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,BCG VACCINE,0.2762105743856377,Unknown
PIK3CB,PUQUITINIB,0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,IZORLISIB,0.04603509573093962,inhibitor (INHIBITORY)
PIK3CB,BGT-226,0.07533015665062848,inhibitor (INHIBITORY)
PIK3CB,SELETALISIB,0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,ALPELISIB,0.03452632179820471,inhibitor (INHIBITORY)
PIK3CB,TROGLITAZONE,0.0318704508906505,Unknown
PIK3CB,AZD3458,0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,VULOLISIB,0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,IH636 GRAPE SEED PROANTHOCYANIDIN EXTRACT,0.1657263446313826,Unknown
PIK3CB,TASELISIB,0.05524211487712754,inhibitor (INHIBITORY)
PIK3CB,ZSTK-474,0.05178948269730707,inhibitor (INHIBITORY)
PIK3CB,PP-121,0.03452632179820471,inhibitor (INHIBITORY)
PIK3CB,RECILISIB,0.05178948269730707,inhibitor (INHIBITORY)
PIK3CB,SURAMIN,0.03270914696672026,Unknown
PIK3CB,EGANELISIB,0.0828631723156913,inhibitor (INHIBITORY)
PIK3CB,LY-294002,0.02589474134865353,inhibitor (INHIBITORY)
PIK3CB,TRAIL,0.08286317231569132,Unknown
PIK3CB,GSK2636771,0.05178948269730707,inhibitor (INHIBITORY)
PIK3CB,QUERCETIN,0.01573351373082746,inhibitor (INHIBITORY)
PIK3CB,COMPOUND 2Q [PMID: 30986068],0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,COMPOUND 12B [PMID: 31465220],0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,IDELALISIB,0.04603509573093962,inhibitor (INHIBITORY)
PIK3CB,COMPOUND 41 [PMID: 31855425],0.0828631723156913,inhibitor (INHIBITORY)
PIK3CB,LOVASTATIN,0.02124696726043367,Unknown
PIK3CB,AZ2,0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,AZD-6482,0.05178948269730707,inhibitor (INHIBITORY)
PIK3CB,SERABELISIB,0.1381052871928188,inhibitor (INHIBITORY)
PIK3CB,ZANDELISIB,0.06905264359640943,inhibitor (INHIBITORY)
PIK3CB,PIK-108,0.1381052871928188,modulator (None)
PIK3CB,PICTILISIB,0.05022010443375231,inhibitor (INHIBITORY)
PIK3CB,MIDOSTAURIN,0.02367519209019752,Unknown
PIK3CB,DEZAPELISIB,0.06905264359640943,inhibitor (INHIBITORY)
PIK3CB,BUPARLISIB,0.06629053785255305,inhibitor (INHIBITORY)
PIK3CB,AMDIZALISIB,0.1381052871928188,inhibitor (INHIBITORY)
PIK3CB,BIMIRALISIB,0.1381052871928188,Unknown
PIK3CB,TGX-221,0.06905264359640943,inhibitor (INHIBITORY)
PIK3CB,TOPOISOMERASE-II INHIBITOR,0.8286317231569131,Unknown
PIK3CB,PROGESTERONE,0.01404460547723581,Unknown
PIK3CB,PRASTERONE,0.04603509573093962,Unknown
PIK3CB,ZINC SULFATE ANHYDROUS,0.1381052871928188,Unknown
PIK3CB,COMPOUND 82 [PMID: 21332118],0.0591879802254938,inhibitor (INHIBITORY)
PIK3CB,PI-3065,0.2071579307892282,inhibitor (INHIBITORY)
PIK3CB,BAY-1082439,0.4143158615784565,inhibitor (INHIBITORY)
PIK3CB,APITOLISIB,0.04780567633597576,inhibitor (INHIBITORY)
PIK3CB,ZSTK474,0.07533015665062848,inhibitor (INHIBITORY)
PIK3CB,PILARALISIB,0.07311456380796291,inhibitor (INHIBITORY)
PIK3CB,AZD6482,0.04603509573093962,inhibitor (INHIBITORY)
PIK3CB,AZD8835,0.06905264359640943,inhibitor (INHIBITORY)
PIK3CB,PIK-75,0.0828631723156913,inhibitor (INHIBITORY)
PIK3CB,INAVOLISIB,0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,AZD8154,0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,TENALISIB,0.0591879802254938,inhibitor (INHIBITORY)
PIK3CB,AZD8186,0.1183759604509876,inhibitor (INHIBITORY)
PIK3CB,CHEMOPREVENTIVE AGENT,0.09207019146187924,Unknown
PIK3CB,BIOFLAVONOID,0.2071579307892282,Unknown
PIK3CB,EPINEPHRINE,0.02071579307892282,Unknown
PIK3CB,DACTINOMYCIN,0.02367519209019752,Unknown
PIK3CB,PI-103,0.0591879802254938,inhibitor (INHIBITORY)
PIK3CB,PILARALISIB,0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,INDOLE-3-CARBINOL,0.2762105743856377,Unknown
PIK3CB,SONOLISIB,0.06905264359640943,inhibitor (INHIBITORY)
PIK3CB,WX-037,0.05178948269730707,inhibitor (INHIBITORY)
PIK3CB,NVP-CLR457,0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,COMPOUND 20F [PMID: 28520415],0.2071579307892282,inhibitor (INHIBITORY)
PIK3CB,TG-100-115,0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,CAMPTOTHECIN,0.02367519209019752,Unknown
PIK3CB,COPANLISIB,0.07533015665062848,inhibitor (INHIBITORY)
PIK3CB,PF-04691502,0.02437152126932097,inhibitor (INHIBITORY)
PIK3CB,RV6153,0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,AMG319,0.1035789653946141,inhibitor (INHIBITORY)
PIK3CB,RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA 1,0.03945865348366253,Unknown
PIK3CB,XL765,0.04603509573093962,inhibitor (INHIBITORY)
PIK3CB,ACALISIB,0.0591879802254938,inhibitor (INHIBITORY)
PIK3CB,OMIPALISIB,0.0828631723156913,inhibitor (INHIBITORY)
PIK3CB,DOXORUBICIN HYDROCHLORIDE,0.005598862994303467,Unknown
PIK3CB,GSK-2636771,0.4143158615784565,inhibitor (INHIBITORY)
PIK3CB,NEOLYMPHOSTIN A,0.06905264359640943,inhibitor (INHIBITORY)
PIK3CB,ALDESLEUKIN,0.02762105743856377,Unknown
PIK3CB,PI-103,0.0218060979778135,inhibitor (INHIBITORY)
PIK3CB,KU-0060648,0.0591879802254938,inhibitor (INHIBITORY)
